10000,1,20033
10000,1,20033
10000,0,20033
20000,0,40035
20000,0,40035
20000,0,40035
30000,0,60034
30000,0,60034
30000,2,60034
40000,1,80037
40000,2,80037
40000,2,80037
50000,3,100038
50000,0,100038
50000,0,100038
60000,0,120036
60000,3,120036
60000,1,120036
70000,0,140041
70000,0,140041
70000,4,140041
80000,0,160039
80000,7,160039
80000,5,160039
90000,6,180038
90000,0,180038
90000,0,180038
100000,7,200040
100000,15,200040
100000,5,200040
