41
39
42
43
42
43
39
43
48
39
44
37
40
43
41
38
40
40
43
40
46
39
42
48
42
42
39
39
42
39
42
40
45
44
40
42
39
40
42
42
41
40
41
40
44
39
41
39
41
38
42
41
39
48
39
44
43
36
38
42
36
41
41
41
40
43
39
40
41
37
38
41
39
38
38
38
40
39
44
40
41
39
39
42
42
40
41
40
38
39
37
40
42
40
41
42
41
42
43
43
44
44
44
44
39
41
42
38
44
44
41
41
44
39
42
38
42
40
42
40
41
44
38
41
39
39
43
40
41
40
40
46
43
41
38
42
39
41
39
39
39
43
39
42
43
37
41
40
38
39
41
38
43
45
39
37
42
37
41
42
39
42
41
40
38
40
41
41
39
40
40
40
39
42
39
37
41
38
41
40
36
39
40
38
43
40
41
39
38
39
39
41
41
40
43
44
40
41
41
39
40
39
38
40
40
42
41
41
43
41
42
43
42
45
37
42
43
40
40
43
40
42
39
42
42
40
39
42
39
40
40
40
42
39
43
40
42
43
43
40
41
39
44
37
39
43
40
39
38
42
40
40
40
40
37
40
41
37
38
39
40
39
40
41
37
44
39
38
49
40
41
43
40
41
41
39
39
44
37
40
36
49
41
38
42
41
39
38
42
43
39
42
46
40
38
40
41
40
46
42
41
42
41
40
40
41
38
41
42
39
45
39
38
43
40
38
41
42
43
43
42
42
43
45
43
39
42
44
39
40
40
43
39
37
43
39
39
44
41
42
44
40
38
41
39
39
40
39
42
43
40
41
43
42
43
38
39
44
41
41
41
43
41
37
42
43
38
39
39
42
39
43
41
40
37
42
37
45
43
39
39
40
40
39
38
37
39
41
46
40
44
40
41
38
39
44
40
39
43
44
41
39
38
39
39
39
38
40
38
41
39
42
44
39
42
42
41
40
40
38
41
38
41
40
41
39
42
45
42
40
36
39
40
42
41
38
43
39
41
41
38
39
41
41
40
45
39
38
39
40
42
40
40
38
44
40
43
42
40
43
41
41
41
40
40
45
41
50
41
41
38
40
41
42
39
39
42
39
40
39
38
43
38
39
40
40
42
39
45
45
43
40
42
39
42
40
40
42
41
45
41
39
42
37
42
37
37
38
39
41
37
41
40
43
42
37
40
38
38
38
40
41
39
42
42
43
42
43
39
40
40
39
43
45
39
41
42
37
39
41
41
40
40
39
42
42
37
45
40
42
39
43
43
41
36
40
41
42
41
38
43
40
46
38
40
38
38
38
38
39
45
40
41
39
43
42
41
40
41
38
39
40
42
38
37
41
40
39
40
39
44
41
40
45
42
46
42
39
40
39
42
39
42
42
43
47
45
43
41
43
38
37
40
42
40
40
50
37
45
41
37
44
42
39
39
41
47
39
38
39
39
41
38
39
41
41
39
39
37
41
42
40
37
41
40
43
41
42
40
40
42
46
42
39
42
42
43
39
40
40
40
38
40
41
40
44
40
48
42
42
41
41
40
46
39
42
40
38
39
47
40
43
39
46
46
40
40
40
38
39
42
39
41
41
43
39
43
43
39
38
40
40
40
45
37
44
39
43
41
42
39
43
44
38
39
42
42
40
37
41
43
41
43
39
39
41
39
38
40
44
40
38
41
44
36
40
40
41
40
42
42
41
39
39
42
40
40
41
39
40
40
41
43
38
42
39
42
37
40
44
38
40
41
40
41
38
41
38
37
39
43
40
41
40
42
39
38
41
40
41
38
42
43
43
42
44
36
41
38
40
42
42
38
39
44
42
40
41
39
40
39
42
41
40
37
39
39
40
39
40
38
40
37
42
41
40
42
41
37
38
44
45
38
41
42
38
40
39
41
43
41
41
40
42
43
44
46
41
42
42
39
38
40
39
43
45
42
42
39
41
42
43
42
43
43
40
39
39
43
42
41
45
43
37
42
39
40
41
42
41
43
40
43
41
41
41
40
40
47
42
41
40
39
41
37
39
46
42
42
38
40
38
40
39
40
41
42
42
39
44
43
41
43
40
39
36
38
37
37
37
40
37
41
40
47
39
40
41
42
40
44
42
44
40
44
39
40
39
39
45
40
42
41
42
41
44
42
39
39
40
41
40
40
38
43
40
44
39
38
46
37
41
42
40
40
37
38
41
39
43
38
40
38
37
39
42
38
39
38
38
46
38
39
40
37
43
37
39
42
39
38
40
39
41
40
38
43
40
43
44
39
40
44
41
48
40
40
38
42
39
